"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Overgewicht_9";"Roker_11";"VoldoetAanAlcoholRichtlijn_12";"ErnstigZeerErnstigEenzaam_28"
"460230";"80200";"MW00000";"BU00720002";"2020JJ00";"    61.1";"    12.7";"    48.5";"     8.3"
"460234";"80200";"MW00000";"BU00720003";"2020JJ00";"    64.4";"    15.8";"    62.8";"     9.7"
"460238";"80200";"MW00000";"BU00720004";"2020JJ00";"    61.4";"    12.0";"    57.4";"     7.3"
"460242";"80200";"MW00000";"BU00720005";"2020JJ00";"    56.5";"     9.2";"    53.1";"     5.2"
"460246";"80200";"MW00000";"BU00720006";"2020JJ00";"    57.5";"    11.1";"    54.2";"     6.9"
"460250";"80200";"MW00000";"BU00720007";"2020JJ00";"       .";"       .";"       .";"       ."
"460254";"80200";"MW00000";"BU00720009";"2020JJ00";"    54.5";"     8.5";"    53.3";"     4.6"
"460258";"80200";"MW00000";"WK007201  ";"2020JJ00";"    56.8";"    10.4";"    49.7";"     4.7"
"460262";"80200";"MW00000";"BU00720100";"2020JJ00";"    58.7";"     9.4";"    50.9";"     5.0"
"460266";"80200";"MW00000";"BU00720109";"2020JJ00";"    49.8";"    13.9";"    45.5";"     3.7"
"460270";"80200";"MW00000";"WK007202  ";"2020JJ00";"    61.8";"    14.0";"    54.7";"     5.5"
"460274";"80200";"MW00000";"BU00720200";"2020JJ00";"    62.5";"    15.2";"    54.4";"     5.9"
"460278";"80200";"MW00000";"BU00720209";"2020JJ00";"    60.6";"    11.8";"    55.3";"     4.7"
"460282";"80200";"MW00000";"GM0244    ";"2020JJ00";"    58.1";"     7.9";"    56.0";"     8.3"
"460286";"80200";"MW00000";"WK024400  ";"2020JJ00";"    58.3";"     8.0";"    56.2";"     8.4"
"460290";"80200";"MW00000";"BU02440000";"2020JJ00";"    59.2";"     8.1";"    55.0";"     9.8"
"460294";"80200";"MW00000";"BU02440001";"2020JJ00";"    60.6";"     7.9";"    62.9";"     9.5"
"460298";"80200";"MW00000";"BU02440002";"2020JJ00";"    57.5";"     7.5";"    52.1";"     6.5"
"460302";"80200";"MW00000";"BU02440003";"2020JJ00";"    58.0";"     7.5";"    54.2";"     8.4"
"460306";"80200";"MW00000";"BU02440004";"2020JJ00";"    47.7";"     7.3";"    47.6";"     6.1"
"460310";"80200";"MW00000";"BU02440005";"2020JJ00";"    59.2";"     8.9";"    53.4";"     8.2"
"460314";"80200";"MW00000";"BU02440008";"2020JJ00";"    57.8";"     6.7";"    41.0";"     5.5"
"460318";"80200";"MW00000";"BU02440009";"2020JJ00";"    55.5";"     6.1";"    56.0";"     6.5"
"460322";"80200";"MW00000";"WK024401  ";"2020JJ00";"    54.8";"     7.8";"    53.5";"     6.6"
"460326";"80200";"MW00000";"BU02440108";"2020JJ00";"    54.3";"     8.3";"    51.0";"     6.1"
"460330";"80200";"MW00000";"BU02440109";"2020JJ00";"    55.7";"     7.0";"    57.4";"     7.5"
"460334";"80200";"MW00000";"GM0396    ";"2020JJ00";"    58.7";"     8.9";"    51.7";"     9.5"
"460338";"80200";"MW00000";"WK039601  ";"2020JJ00";"    57.1";"     9.1";"    52.7";"    10.1"
"460342";"80200";"MW00000";"BU03960100";"2020JJ00";"    57.4";"     8.9";"    52.5";"    10.2"
"460346";"80200";"MW00000";"BU03960101";"2020JJ00";"    55.5";"    10.6";"    54.2";"     9.2"
"460350";"80200";"MW00000";"WK039602  ";"2020JJ00";"    59.1";"     9.1";"    49.0";"     9.4"
"460354";"80200";"MW00000";"BU03960200";"2020JJ00";"    59.1";"     9.1";"    49.0";"     9.4"
"460358";"80200";"MW00000";"BU03960201";"2020JJ00";"       .";"       .";"       .";"       ."
"460362";"80200";"MW00000";"BU03960202";"2020JJ00";"       .";"       .";"       .";"       ."
"460366";"80200";"MW00000";"WK039603  ";"2020JJ00";"    61.6";"    10.0";"    56.1";"    10.7"
"460370";"80200";"MW00000";"BU03960300";"2020JJ00";"    48.3";"     6.5";"    30.7";"     4.5"
"460374";"80200";"MW00000";"BU03960301";"2020JJ00";"    58.1";"     7.0";"    49.9";"     7.8"
"460378";"80200";"MW00000";"BU03960302";"2020JJ00";"    62.7";"    10.9";"    59.0";"    11.7"
"460382";"80200";"MW00000";"BU03960303";"2020JJ00";"    61.7";"    10.0";"    55.7";"    10.6"
"460386";"80200";"MW00000";"WK039604  ";"2020JJ00";"    53.2";"     6.9";"    45.9";"     6.3"
"460390";"80200";"MW00000";"BU03960400";"2020JJ00";"    53.7";"     6.6";"    48.1";"     6.4"
"460394";"80200";"MW00000";"BU03960401";"2020JJ00";"       .";"       .";"       .";"       ."
"460398";"80200";"MW00000";"BU03960402";"2020JJ00";"    53.9";"     6.9";"    44.3";"     6.5"
"460402";"80200";"MW00000";"BU03960403";"2020JJ00";"    50.7";"     6.3";"    46.8";"     5.5"
"460406";"80200";"MW00000";"BU03960404";"2020JJ00";"    52.4";"     6.5";"    48.3";"     6.5"
"460410";"80200";"MW00000";"BU03960408";"2020JJ00";"       .";"       .";"       .";"       ."
"460414";"80200";"MW00000";"BU03960409";"2020JJ00";"    62.8";"    18.2";"    37.6";"     5.6"
"460418";"80200";"MW00000";"WK039605  ";"2020JJ00";"    61.3";"    10.7";"    54.8";"    11.3"
"460422";"80200";"MW00000";"BU03960500";"2020JJ00";"    62.3";"    11.4";"    56.8";"    12.1"
"460426";"80200";"MW00000";"BU03960501";"2020JJ00";"    64.0";"    12.1";"    58.7";"    13.9"
"460430";"80200";"MW00000";"BU03960502";"2020JJ00";"    60.0";"     9.6";"    49.9";"     9.1"
"460434";"80200";"MW00000";"BU03960503";"2020JJ00";"    54.0";"     8.0";"    54.4";"     9.4"
"460438";"80200";"MW00000";"WK039606  ";"2020JJ00";"    57.3";"     7.8";"    48.9";"     8.6"
"460442";"80200";"MW00000";"BU03960600";"2020JJ00";"    57.2";"     8.3";"    52.4";"     9.6"
"460446";"80200";"MW00000";"BU03960601";"2020JJ00";"    57.7";"     7.4";"    51.8";"     9.2"
"460450";"80200";"MW00000";"BU03960602";"2020JJ00";"    47.0";"     4.8";"    45.3";"     5.8"
"460454";"80200";"MW00000";"BU03960603";"2020JJ00";"    58.0";"     8.5";"    45.0";"     7.8"
"460458";"80200";"MW00000";"BU03960604";"2020JJ00";"       .";"       .";"       .";"       ."
"460462";"80200";"MW00000";"BU03960605";"2020JJ00";"       .";"       .";"       .";"       ."
"460466";"80200";"MW00000";"BU03960607";"2020JJ00";"       .";"       .";"       .";"       ."
"460470";"80200";"MW00000";"WK039607  ";"2020JJ00";"    58.1";"     9.5";"    53.2";"    10.4"
"460474";"80200";"MW00000";"BU03960700";"2020JJ00";"    59.4";"    10.3";"    53.9";"    10.9"
"460478";"80200";"MW00000";"BU03960701";"2020JJ00";"    45.3";"     5.7";"    48.7";"     6.7"
"460482";"80200";"MW00000";"BU03960702";"2020JJ00";"    62.4";"    10.5";"    54.5";"    11.4"
"460486";"80200";"MW00000";"WK039608  ";"2020JJ00";"    56.5";"     7.3";"    54.9";"     9.8"
"460490";"80200";"MW00000";"BU03960800";"2020JJ00";"    57.7";"     7.9";"    50.7";"     9.9"
"460494";"80200";"MW00000";"BU03960801";"2020JJ00";"    56.6";"     6.7";"    61.2";"    11.1"
"460498";"80200";"MW00000";"BU03960802";"2020JJ00";"    55.0";"     7.8";"    49.4";"     7.6"
"460502";"80200";"MW00000";"WK039609  ";"2020JJ00";"    59.0";"     8.5";"    47.8";"     8.0"
"460506";"80200";"MW00000";"BU03960900";"2020JJ00";"    62.1";"     9.0";"    47.4";"     7.8"
"460510";"80200";"MW00000";"BU03960901";"2020JJ00";"    55.1";"     7.8";"    48.2";"     8.2"
"460514";"80200";"MW00000";"WK039610  ";"2020JJ00";"    61.5";"     8.4";"    45.9";"     7.3"
"460518";"80200";"MW00000";"BU03961001";"2020JJ00";"    61.6";"     8.8";"    46.7";"     7.6"
"460522";"80200";"MW00000";"BU03961002";"2020JJ00";"    61.2";"     7.4";"    43.6";"     6.6"
"460526";"80200";"MW00000";"WK039611  ";"2020JJ00";"       .";"       .";"       .";"       ."
"460530";"80200";"MW00000";"BU03961100";"2020JJ00";"       .";"       .";"       .";"       ."
"460534";"80200";"MW00000";"GM0397    ";"2020JJ00";"    49.8";"     7.8";"    45.5";"     9.1"
"460538";"80200";"MW00000";"WK039700  ";"2020JJ00";"    49.5";"     7.9";"    45.3";"     9.2"
"460542";"80200";"MW00000";"BU03970000";"2020JJ00";"    51.9";"     9.7";"    47.2";"    10.5"
"460546";"80200";"MW00000";"BU03970001";"2020JJ00";"    53.2";"     8.5";"    46.6";"     9.3"
"460550";"80200";"MW00000";"BU03970002";"2020JJ00";"    44.6";"     6.0";"    42.5";"     8.4"
"460554";"80200";"MW00000";"BU03970003";"2020JJ00";"    45.2";"     6.5";"    39.3";"     6.6"
"460558";"80200";"MW00000";"BU03970004";"2020JJ00";"    44.7";"     5.6";"    44.3";"     8.3"
"460562";"80200";"MW00000";"BU03970005";"2020JJ00";"    48.4";"     7.9";"    45.3";"     9.0"
"460566";"80200";"MW00000";"BU03970006";"2020JJ00";"    51.3";"     7.2";"    44.3";"     8.3"
"460570";"80200";"MW00000";"BU03970007";"2020JJ00";"    46.5";"     7.0";"    46.3";"     9.9"
"460574";"80200";"MW00000";"BU03970008";"2020JJ00";"    58.5";"    11.1";"    57.3";"    13.3"
"460578";"80200";"MW00000";"BU03970009";"2020JJ00";"    51.4";"     8.5";"    46.7";"    10.2"
"460582";"80200";"MW00000";"WK039701  ";"2020JJ00";"    54.5";"     7.8";"    48.0";"     8.8"
"460586";"80200";"MW00000";"BU03970100";"2020JJ00";"    52.9";"     7.6";"    45.5";"     8.0"
"460590";"80200";"MW00000";"BU03970101";"2020JJ00";"    57.3";"     8.3";"    52.3";"    10.2"
"460594";"80200";"MW00000";"BU03970102";"2020JJ00";"    49.5";"     7.1";"    39.1";"     6.2"
"460598";"80200";"MW00000";"WK039702  ";"2020JJ00";"    43.0";"     6.3";"    44.0";"     7.2"
"460602";"80200";"MW00000";"BU03970200";"2020JJ00";"    43.0";"     6.3";"    44.0";"     7.2"
"460606";"80200";"MW00000";"GM0246    ";"2020JJ00";"    59.0";"     7.9";"    56.4";"     8.3"
"460610";"80200";"MW00000";"WK024600  ";"2020JJ00";"    58.2";"     7.7";"    56.5";"     8.2"
"460614";"80200";"MW00000";"BU02460000";"2020JJ00";"    58.9";"     8.0";"    58.1";"     8.8"
"460618";"80200";"MW00000";"BU02460001";"2020JJ00";"    60.3";"     7.4";"    51.3";"     5.8"
"460622";"80200";"MW00000";"BU02460002";"2020JJ00";"    54.9";"     5.6";"    57.0";"     6.6"
"460626";"80200";"MW00000";"BU02460003";"2020JJ00";"    54.7";"     6.6";"    49.7";"     5.3"
"460630";"80200";"MW00000";"BU02460004";"2020JJ00";"    54.8";"     8.6";"    48.0";"     6.2"
"460634";"80200";"MW00000";"BU02460005";"2020JJ00";"    56.5";"     7.0";"    51.2";"     5.8"
"460638";"80200";"MW00000";"BU02460006";"2020JJ00";"    56.0";"     6.3";"    53.6";"     6.7"
"460642";"80200";"MW00000";"BU02460007";"2020JJ00";"    57.0";"     6.7";"    56.2";"    10.4"
"460646";"80200";"MW00000";"BU02460008";"2020JJ00";"    55.6";"     9.3";"    55.2";"     5.9"
"460650";"80200";"MW00000";"BU02460009";"2020JJ00";"    59.5";"     7.3";"    58.6";"    14.7"
"460654";"80200";"MW00000";"WK024601  ";"2020JJ00";"    60.9";"     8.2";"    56.2";"     8.7"
"460658";"80200";"MW00000";"BU02460100";"2020JJ00";"    63.3";"     8.7";"    58.2";"     9.5"
"460662";"80200";"MW00000";"BU02460106";"2020JJ00";"    52.4";"     6.5";"    47.4";"     6.0"
"460666";"80200";"MW00000";"BU02460107";"2020JJ00";"    57.9";"     7.4";"    54.1";"     7.8"
"460670";"80200";"MW00000";"BU02460108";"2020JJ00";"    58.3";"     7.6";"    56.8";"     5.7"
"460674";"80200";"MW00000";"BU02460109";"2020JJ00";"       .";"       .";"       .";"       ."
"460678";"80200";"MW00000";"GM0074    ";"2020JJ00";"    57.8";"     9.3";"    56.4";"     7.7"
"460682";"80200";"MW00000";"WK007401  ";"2020JJ00";"    58.0";"     9.6";"    58.4";"     8.5"
"460686";"80200";"MW00000";"BU00740100";"2020JJ00";"    57.7";"     8.7";"    58.4";"     8.4"
"460690";"80200";"MW00000";"BU00740101";"2020JJ00";"    59.1";"    10.4";"    63.3";"    10.9"
"460694";"80200";"MW00000";"BU00740102";"2020JJ00";"    59.7";"     9.9";"    63.0";"     9.4"
"460698";"80200";"MW00000";"BU00740103";"2020JJ00";"    57.5";"    10.2";"    51.5";"     6.9"
"460702";"80200";"MW00000";"BU00740104";"2020JJ00";"    60.0";"    11.3";"    56.5";"     8.9"
"460706";"80200";"MW00000";"BU00740105";"2020JJ00";"    49.2";"     6.0";"    51.1";"     4.8"
"460710";"80200";"MW00000";"BU00740106";"2020JJ00";"    58.2";"     9.0";"    63.9";"     8.8"
"460714";"80200";"MW00000";"BU00740107";"2020JJ00";"    58.1";"     8.9";"    52.8";"     6.3"
"460718";"80200";"MW00000";"BU00740108";"2020JJ00";"    55.6";"     6.5";"    55.0";"     5.1"
"460722";"80200";"MW00000";"BU00740109";"2020JJ00";"    49.6";"     6.5";"    54.0";"     4.9"
"460726";"80200";"MW00000";"BU00740110";"2020JJ00";"       .";"       .";"       .";"       ."
"460730";"80200";"MW00000";"WK007402  ";"2020JJ00";"    56.6";"     8.8";"    50.1";"     5.0"
"460734";"80200";"MW00000";"BU00740201";"2020JJ00";"    54.3";"     8.8";"    51.7";"     6.2"
"460738";"80200";"MW00000";"BU00740202";"2020JJ00";"    60.4";"     8.7";"    49.1";"     4.5"
"460742";"80200";"MW00000";"BU00740203";"2020JJ00";"    56.6";"     9.4";"    49.5";"     5.1"
"460746";"80200";"MW00000";"BU00740204";"2020JJ00";"    48.2";"     7.0";"    51.1";"     5.2"
"460750";"80200";"MW00000";"BU00740205";"2020JJ00";"    55.4";"     7.1";"    52.0";"     4.0"
"460754";"80200";"MW00000";"WK007403  ";"2020JJ00";"    55.6";"     7.3";"    53.2";"     5.9"
"460758";"80200";"MW00000";"BU00740301";"2020JJ00";"    55.2";"     7.0";"    54.6";"     6.2"
"460762";"80200";"MW00000";"BU00740302";"2020JJ00";"    56.9";"     8.2";"    48.4";"     5.2"
"460766";"80200";"MW00000";"WK007404  ";"2020JJ00";"    58.9";"     9.5";"    55.2";"     7.2"
"460770";"80200";"MW00000";"BU00740401";"2020JJ00";"    62.2";"    10.9";"    57.0";"     9.1"
"460774";"80200";"MW00000";"BU00740402";"2020JJ00";"    54.7";"     8.3";"    51.6";"     5.8"
"460778";"80200";"MW00000";"BU00740403";"2020JJ00";"    56.2";"     9.0";"    59.9";"     6.0"
"460782";"80200";"MW00000";"BU00740404";"2020JJ00";"    59.4";"     9.7";"    55.7";"     7.2"
"460786";"80200";"MW00000";"BU00740405";"2020JJ00";"    55.8";"     8.0";"    52.1";"     5.9"
"460790";"80200";"MW00000";"BU00740406";"2020JJ00";"    60.9";"     9.8";"    55.8";"     7.7"
"460794";"80200";"MW00000";"BU00740407";"2020JJ00";"    54.4";"     8.8";"    52.8";"     6.8"
"460798";"80200";"MW00000";"WK007406  ";"2020JJ00";"    51.4";"     6.7";"    54.5";"     6.6"
"460802";"80200";"MW00000";"BU00740601";"2020JJ00";"    51.4";"     6.7";"    54.5";"     6.6"
"460806";"80200";"MW00000";"WK007407  ";"2020JJ00";"    57.1";"     9.1";"    49.0";"     4.9"
"460810";"80200";"MW00000";"BU00740701";"2020JJ00";"    56.7";"     9.4";"    49.2";"     4.9"
"460814";"80200";"MW00000";"BU00740702";"2020JJ00";"    58.1";"     8.6";"    48.6";"     4.8"
"460818";"80200";"MW00000";"WK007409  ";"2020JJ00";"    58.3";"     8.6";"    51.5";"     6.5"
"460822";"80200";"MW00000";"BU00740901";"2020JJ00";"    58.8";"     8.1";"    53.0";"     6.9"
"460826";"80200";"MW00000";"BU00740902";"2020JJ00";"    55.2";"     7.5";"    46.1";"     4.9"
"460830";"80200";"MW00000";"BU00740903";"2020JJ00";"    58.3";"    10.3";"    50.4";"     6.1"
"460834";"80200";"MW00000";"GM0917    ";"2020JJ00";"    63.2";"    14.3";"    59.9";"    14.6"
"460838";"80200";"MW00000";"WK091710  ";"2020JJ00";"    64.6";"    15.1";"    57.1";"    12.8"
"460842";"80200";"MW00000";"BU09171000";"2020JJ00";"    65.8";"    15.5";"    57.7";"    12.8"
"460846";"80200";"MW00000";"BU09171001";"2020JJ00";"    56.6";"    12.1";"    53.0";"    12.7"
"460850";"80200";"MW00000";"WK091711  ";"2020JJ00";"    64.2";"    13.1";"    60.0";"    13.1"
"460854";"80200";"MW00000";"BU09171100";"2020JJ00";"    64.5";"    13.2";"    61.1";"    13.8"
"460858";"80200";"MW00000";"BU09171101";"2020JJ00";"    63.7";"    12.9";"    58.1";"    11.8"
"460862";"80200";"MW00000";"WK091712  ";"2020JJ00";"    65.3";"    17.2";"    64.1";"    16.4"
"460866";"80200";"MW00000";"BU09171200";"2020JJ00";"    64.6";"    18.3";"    65.2";"    17.3"
"460870";"80200";"MW00000";"BU09171201";"2020JJ00";"    66.4";"    15.6";"    62.5";"    15.0"
"460874";"80200";"MW00000";"WK091713  ";"2020JJ00";"    65.4";"    13.4";"    60.7";"    13.5"
"460878";"80200";"MW00000";"BU09171300";"2020JJ00";"    64.1";"    11.4";"    61.6";"    12.8"
"460882";"80200";"MW00000";"BU09171301";"2020JJ00";"    66.9";"    15.5";"    59.7";"    14.3"
"460886";"80200";"MW00000";"WK091714  ";"2020JJ00";"    62.5";"    10.6";"    56.3";"    12.2"
"460890";"80200";"MW00000";"BU09171400";"2020JJ00";"    62.5";"    10.6";"    56.3";"    12.2"
"460894";"80200";"MW00000";"WK091720  ";"2020JJ00";"    68.1";"    17.6";"    62.7";"    15.8"
"460898";"80200";"MW00000";"BU09172000";"2020JJ00";"    69.3";"    18.1";"    68.8";"    16.5"
"460902";"80200";"MW00000";"BU09172001";"2020JJ00";"    68.7";"    15.6";"    59.7";"    15.6"
"460906";"80200";"MW00000";"BU09172002";"2020JJ00";"    67.1";"    19.3";"    63.0";"    15.9"
"460910";"80200";"MW00000";"BU09172003";"2020JJ00";"    70.5";"    19.6";"    66.4";"    15.7"
"460914";"80200";"MW00000";"BU09172004";"2020JJ00";"    66.5";"    16.5";"    62.6";"    15.8"
"460918";"80200";"MW00000";"WK091721  ";"2020JJ00";"    66.1";"    15.3";"    68.1";"    16.3"
"460922";"80200";"MW00000";"BU09172100";"2020JJ00";"    66.6";"    17.4";"    68.6";"    17.3"
"460926";"80200";"MW00000";"BU09172101";"2020JJ00";"    65.9";"    14.4";"    67.9";"    15.8"
"460930";"80200";"MW00000";"WK091722  ";"2020JJ00";"    65.0";"    12.4";"    61.6";"    13.1"
"460934";"80200";"MW00000";"BU09172200";"2020JJ00";"    67.0";"    13.4";"    62.9";"    13.4"
"460938";"80200";"MW00000";"BU09172201";"2020JJ00";"    61.0";"    10.3";"    59.0";"    12.5"
"460942";"80200";"MW00000";"WK091723  ";"2020JJ00";"    57.2";"    12.9";"    67.4";"    13.1"
"460946";"80200";"MW00000";"BU09172300";"2020JJ00";"    57.2";"    12.9";"    67.4";"    13.1"
"460950";"80200";"MW00000";"WK091724  ";"2020JJ00";"    66.2";"    16.1";"    61.0";"    14.3"
"460954";"80200";"MW00000";"BU09172400";"2020JJ00";"    68.4";"    18.6";"    62.5";"    15.7"
"460958";"80200";"MW00000";"BU09172401";"2020JJ00";"    66.0";"    14.8";"    59.8";"    13.4"
"460962";"80200";"MW00000";"BU09172402";"2020JJ00";"    57.4";"     9.2";"    58.5";"    10.6"
"460966";"80200";"MW00000";"WK091730  ";"2020JJ00";"    67.3";"    18.7";"    61.4";"    15.4"
"460970";"80200";"MW00000";"BU09173000";"2020JJ00";"    65.0";"    14.1";"    55.2";"    12.8"
"460974";"80200";"MW00000";"BU09173001";"2020JJ00";"    68.8";"    21.4";"    65.2";"    17.1"
"460978";"80200";"MW00000";"BU09173002";"2020JJ00";"       .";"       .";"       .";"       ."
"460982";"80200";"MW00000";"WK091731  ";"2020JJ00";"    64.6";"    17.2";"    61.4";"    15.9"
"460986";"80200";"MW00000";"BU09173100";"2020JJ00";"    67.9";"    13.3";"    56.8";"    11.0"
"460990";"80200";"MW00000";"BU09173101";"2020JJ00";"    65.4";"    15.1";"    64.0";"    13.8"
"460994";"80200";"MW00000";"BU09173102";"2020JJ00";"    64.0";"    17.9";"    60.7";"    17.2"
"460998";"80200";"MW00000";"BU09173103";"2020JJ00";"    62.3";"    22.1";"    62.4";"    20.0"
"461002";"80200";"MW00000";"WK091732  ";"2020JJ00";"    66.5";"    16.9";"    64.3";"    15.8"
"461006";"80200";"MW00000";"BU09173200";"2020JJ00";"    61.4";"    11.5";"    59.0";"    13.0"
"461010";"80200";"MW00000";"BU09173201";"2020JJ00";"    64.8";"    22.2";"    71.3";"    20.6"
"461014";"80200";"MW00000";"BU09173202";"2020JJ00";"    68.4";"    17.5";"    66.5";"    16.6"
"461018";"80200";"MW00000";"BU09173203";"2020JJ00";"    65.9";"    16.4";"    61.3";"    14.4"
"461022";"80200";"MW00000";"WK091733  ";"2020JJ00";"    58.8";"    13.5";"    53.2";"    14.7"
"461026";"80200";"MW00000";"BU09173300";"2020JJ00";"    60.4";"    14.4";"    54.7";"    15.2"
"461030";"80200";"MW00000";"BU09173301";"2020JJ00";"    56.8";"    15.4";"    51.6";"    15.3"
"461034";"80200";"MW00000";"BU09173302";"2020JJ00";"    57.4";"    11.6";"    54.1";"    14.5"
"461038";"80200";"MW00000";"BU09173303";"2020JJ00";"    57.2";"    10.4";"    46.5";"    11.6"
"461042";"80200";"MW00000";"WK091734  ";"2020JJ00";"    64.4";"    15.5";"    62.2";"    18.2"
"461046";"80200";"MW00000";"BU09173400";"2020JJ00";"    64.4";"    15.5";"    62.2";"    18.2"
"461050";"80200";"MW00000";"WK091735  ";"2020JJ00";"    60.4";"     9.6";"    54.7";"    13.3"
"461054";"80200";"MW00000";"BU09173500";"2020JJ00";"    60.4";"     9.6";"    54.7";"    13.3"
"461058";"80200";"MW00000";"WK091736  ";"2020JJ00";"    57.9";"     9.0";"    56.2";"    12.4"
"461062";"80200";"MW00000";"BU09173600";"2020JJ00";"       .";"       .";"       .";"       ."
